datetime,wind_speed,solar_radiation,tempreture,month_year
2021-03-31 21:00:00,1.6,0,11.1,2021-03
2021-03-31 22:00:00,1.6,0,10.3,2021-03
2021-03-31 23:00:00,1.6,0,9.5,2021-03
2021-04-01 00:00:00,1.7,0,8.9,2021-04
2021-04-01 01:00:00,1.9,0,8.4,2021-04
2021-04-01 02:00:00,2.0,0,8.1,2021-04
2021-04-01 03:00:00,2.1,0,7.7,2021-04
2021-04-01 04:00:00,2.2,0,7.6,2021-04
2021-04-01 05:00:00,2.3,6,7.4,2021-04
2021-04-01 06:00:00,2.4,75,8.0,2021-04
2021-04-01 07:00:00,2.6,182,10.2,2021-04
2021-04-01 08:00:00,2.8,300,12.5,2021-04
2021-04-01 09:00:00,3.2,409,14.5,2021-04
2021-04-01 10:00:00,3.6,455,16.0,2021-04
2021-04-01 11:00:00,4.0,484,17.0,2021-04
2021-04-01 12:00:00,4.4,485,17.6,2021-04
2021-04-01 13:00:00,4.8,414,17.7,2021-04
2021-04-01 14:00:00,5.1,382,17.5,2021-04
2021-04-01 15:00:00,5.3,285,16.9,2021-04
2021-04-01 16:00:00,5.3,166,15.9,2021-04
2021-04-01 17:00:00,5.1,65,14.5,2021-04
2021-04-01 18:00:00,4.6,5,12.5,2021-04
2021-04-01 19:00:00,4.3,0,10.9,2021-04
2021-04-01 20:00:00,4.2,0,9.8,2021-04
2021-04-01 21:00:00,4.0,0,8.8,2021-04
2021-04-01 22:00:00,3.8,0,7.9,2021-04
2021-04-01 23:00:00,3.7,0,7.1,2021-04
2021-04-02 00:00:00,3.5,0,6.4,2021-04
2021-04-02 01:00:00,3.4,0,5.7,2021-04
2021-04-02 02:00:00,3.3,0,5.2,2021-04
2021-04-02 03:00:00,3.2,0,4.7,2021-04
2021-04-02 04:00:00,3.2,0,4.2,2021-04
2021-04-02 05:00:00,3.2,6,3.8,2021-04
2021-04-02 06:00:00,3.3,66,4.0,2021-04
2021-04-02 07:00:00,3.6,156,5.0,2021-04
2021-04-02 08:00:00,4.0,234,5.8,2021-04
2021-04-02 09:00:00,4.3,311,6.6,2021-04
2021-04-02 10:00:00,4.6,369,7.2,2021-04
2021-04-02 11:00:00,4.8,451,8.0,2021-04
2021-04-02 12:00:00,5.1,473,8.7,2021-04
2021-04-02 13:00:00,5.3,456,9.1,2021-04
2021-04-02 14:00:00,5.5,376,9.3,2021-04
2021-04-02 15:00:00,5.6,309,9.3,2021-04
2021-04-02 16:00:00,5.6,200,8.9,2021-04
2021-04-02 17:00:00,5.5,82,8.1,2021-04
2021-04-02 18:00:00,5.1,7,7.0,2021-04
2021-04-02 19:00:00,4.8,0,6.0,2021-04
2021-04-02 20:00:00,4.6,0,5.3,2021-04
2021-04-02 21:00:00,4.5,0,4.8,2021-04
2021-04-02 22:00:00,4.3,0,4.4,2021-04
2021-04-02 23:00:00,4.2,0,4.1,2021-04
2021-04-03 00:00:00,4.0,0,3.7,2021-04
2021-04-03 01:00:00,3.9,0,3.4,2021-04
2021-04-03 02:00:00,3.7,0,3.1,2021-04
2021-04-03 03:00:00,3.6,0,2.9,2021-04
2021-04-03 04:00:00,3.6,0,2.5,2021-04
2021-04-03 05:00:00,3.5,8,2.3,2021-04
2021-04-03 06:00:00,3.5,80,2.6,2021-04
2021-04-03 07:00:00,3.8,200,3.6,2021-04
2021-04-03 08:00:00,4.3,320,4.6,2021-04
2021-04-03 09:00:00,4.4,412,5.7,2021-04
2021-04-03 10:00:00,4.5,476,6.6,2021-04
2021-04-03 11:00:00,4.7,498,7.3,2021-04
2021-04-03 12:00:00,4.9,499,7.9,2021-04
2021-04-03 13:00:00,5.0,449,8.3,2021-04
2021-04-03 14:00:00,5.0,386,8.6,2021-04
2021-04-03 15:00:00,4.9,313,8.6,2021-04
2021-04-03 16:00:00,4.8,209,8.3,2021-04
2021-04-03 17:00:00,4.5,88,7.7,2021-04
2021-04-03 18:00:00,3.8,9,6.4,2021-04
2021-04-03 19:00:00,3.0,0,5.0,2021-04
2021-04-03 20:00:00,2.7,0,3.8,2021-04
2021-04-03 21:00:00,2.5,0,2.9,2021-04
2021-04-03 22:00:00,2.3,0,2.2,2021-04
2021-04-03 23:00:00,2.2,0,1.6,2021-04
2021-04-04 00:00:00,2.2,0,1.1,2021-04
2021-04-04 01:00:00,2.1,0,0.7,2021-04
2021-04-04 02:00:00,2.2,0,0.4,2021-04
2021-04-04 03:00:00,2.2,0,0.1,2021-04
2021-04-04 04:00:00,2.3,0,-0.1,2021-04
2021-04-04 05:00:00,2.4,10,-0.2,2021-04
2021-04-04 06:00:00,2.4,100,0.8,2021-04
2021-04-04 07:00:00,2.5,242,2.9,2021-04
2021-04-04 08:00:00,3.0,360,4.7,2021-04
2021-04-04 09:00:00,3.5,469,6.0,2021-04
2021-04-04 10:00:00,3.7,548,6.8,2021-04
2021-04-04 11:00:00,4.0,551,7.4,2021-04
2021-04-04 12:00:00,4.2,533,8.0,2021-04
2021-04-04 13:00:00,4.3,511,8.4,2021-04
2021-04-04 14:00:00,4.5,445,8.8,2021-04
2021-04-04 15:00:00,4.6,350,8.9,2021-04
2021-04-04 16:00:00,4.6,220,8.8,2021-04
2021-04-04 17:00:00,4.6,92,8.2,2021-04
2021-04-04 18:00:00,4.3,8,6.8,2021-04
2021-04-04 19:00:00,3.9,0,5.2,2021-04
2021-04-04 20:00:00,3.9,0,4.2,2021-04
2021-04-04 21:00:00,4.0,0,3.5,2021-04
2021-04-04 22:00:00,4.2,0,3.1,2021-04
2021-04-04 23:00:00,4.5,0,2.7,2021-04
2021-04-05 00:00:00,4.8,0,2.6,2021-04
2021-04-05 01:00:00,5.1,0,2.6,2021-04
2021-04-05 02:00:00,5.3,0,2.6,2021-04
2021-04-05 03:00:00,5.5,0,2.7,2021-04
2021-04-05 04:00:00,5.7,0,2.9,2021-04
2021-04-05 05:00:00,5.9,7,3.1,2021-04
2021-04-05 06:00:00,6.1,60,3.6,2021-04
2021-04-05 07:00:00,6.5,133,4.5,2021-04
2021-04-05 08:00:00,7.1,231,5.1,2021-04
2021-04-05 09:00:00,7.7,288,5.5,2021-04
2021-04-05 10:00:00,8.0,320,5.6,2021-04
2021-04-05 11:00:00,8.4,304,5.5,2021-04
2021-04-05 12:00:00,8.6,342,5.2,2021-04
2021-04-05 13:00:00,8.7,293,4.9,2021-04
2021-04-05 14:00:00,8.8,241,4.4,2021-04
2021-04-05 15:00:00,8.7,187,3.9,2021-04
2021-04-05 16:00:00,8.4,127,3.2,2021-04
2021-04-05 17:00:00,8.0,68,2.2,2021-04
2021-04-05 18:00:00,7.3,9,1.1,2021-04
2021-04-05 19:00:00,6.4,0,0.1,2021-04
2021-04-05 20:00:00,6.0,0,-0.4,2021-04
2021-04-05 21:00:00,5.6,0,-0.7,2021-04
2021-04-05 22:00:00,5.4,0,-0.9,2021-04
2021-04-05 23:00:00,5.3,0,-1.2,2021-04
2021-04-06 00:00:00,5.3,0,-1.3,2021-04
2021-04-06 01:00:00,5.3,0,-1.5,2021-04
2021-04-06 02:00:00,5.3,0,-1.5,2021-04
2021-04-06 03:00:00,5.3,0,-1.5,2021-04
2021-04-06 04:00:00,5.3,0,-1.6,2021-04
2021-04-06 05:00:00,5.3,11,-1.6,2021-04
2021-04-06 06:00:00,5.3,85,-1.2,2021-04
2021-04-06 07:00:00,5.6,192,-0.4,2021-04
2021-04-06 08:00:00,6.1,288,0.4,2021-04
2021-04-06 09:00:00,6.4,343,1.1,2021-04
2021-04-06 10:00:00,6.6,403,1.7,2021-04
2021-04-06 11:00:00,6.7,429,2.2,2021-04
2021-04-06 12:00:00,6.7,503,2.4,2021-04
2021-04-06 13:00:00,6.7,472,2.5,2021-04
2021-04-06 14:00:00,6.8,387,2.5,2021-04
2021-04-06 15:00:00,6.7,308,2.3,2021-04
2021-04-06 16:00:00,6.5,205,1.8,2021-04
2021-04-06 17:00:00,6.1,86,1.2,2021-04
2021-04-06 18:00:00,5.4,10,0.5,2021-04
2021-04-06 19:00:00,4.9,0,0.0,2021-04
2021-04-06 20:00:00,4.9,0,-0.3,2021-04
2021-04-06 21:00:00,4.8,0,-0.4,2021-04
2021-04-06 22:00:00,4.8,0,-0.5,2021-04
2021-04-06 23:00:00,4.9,0,-0.6,2021-04
2021-04-07 00:00:00,4.9,0,-0.7,2021-04
2021-04-07 01:00:00,4.8,0,-0.7,2021-04
2021-04-07 02:00:00,4.9,0,-0.8,2021-04
2021-04-07 03:00:00,5.0,0,-0.9,2021-04
2021-04-07 04:00:00,4.9,0,-1.0,2021-04
2021-04-07 05:00:00,4.9,9,-1.0,2021-04
2021-04-07 06:00:00,5.1,65,-0.8,2021-04
2021-04-07 07:00:00,5.4,157,-0.2,2021-04
2021-04-07 08:00:00,6.0,239,0.4,2021-04
2021-04-07 09:00:00,6.4,297,1.0,2021-04
2021-04-07 10:00:00,6.7,371,1.5,2021-04
2021-04-07 11:00:00,7.0,372,2.0,2021-04
2021-04-07 12:00:00,7.2,377,2.5,2021-04
2021-04-07 13:00:00,7.3,352,2.7,2021-04
2021-04-07 14:00:00,7.5,280,2.8,2021-04
2021-04-07 15:00:00,7.3,209,2.7,2021-04
2021-04-07 16:00:00,7.3,122,2.4,2021-04
2021-04-07 17:00:00,7.1,59,2.1,2021-04
2021-04-07 18:00:00,6.8,9,1.7,2021-04
2021-04-07 19:00:00,6.4,0,1.4,2021-04
2021-04-07 20:00:00,6.2,0,1.2,2021-04
2021-04-07 21:00:00,6.1,0,1.1,2021-04
2021-04-07 22:00:00,6.1,0,1.0,2021-04
2021-04-07 23:00:00,6.0,0,0.9,2021-04
2021-04-08 00:00:00,6.0,0,0.8,2021-04
2021-04-08 01:00:00,5.8,0,0.7,2021-04
2021-04-08 02:00:00,5.6,0,0.5,2021-04
2021-04-08 03:00:00,5.4,0,0.4,2021-04
2021-04-08 04:00:00,5.2,0,0.2,2021-04
2021-04-08 05:00:00,4.9,10,0.1,2021-04
2021-04-08 06:00:00,4.7,73,0.4,2021-04
2021-04-08 07:00:00,4.9,182,1.2,2021-04
2021-04-08 08:00:00,5.2,299,2.2,2021-04
2021-04-08 09:00:00,5.4,387,3.1,2021-04
2021-04-08 10:00:00,5.4,444,3.7,2021-04
2021-04-08 11:00:00,5.4,475,4.2,2021-04
2021-04-08 12:00:00,5.3,437,4.6,2021-04
2021-04-08 13:00:00,5.4,415,5.1,2021-04
2021-04-08 14:00:00,5.3,369,5.4,2021-04
2021-04-08 15:00:00,5.2,286,5.7,2021-04
2021-04-08 16:00:00,5.0,189,5.8,2021-04
2021-04-08 17:00:00,4.7,92,5.5,2021-04
2021-04-08 18:00:00,4.0,12,4.4,2021-04
2021-04-08 19:00:00,3.5,0,2.9,2021-04
2021-04-08 20:00:00,3.5,0,2.1,2021-04
2021-04-08 21:00:00,3.7,0,1.7,2021-04
2021-04-08 22:00:00,3.9,0,1.3,2021-04
2021-04-08 23:00:00,4.0,0,1.0,2021-04
2021-04-09 00:00:00,4.1,0,0.7,2021-04
2021-04-09 01:00:00,4.1,0,0.5,2021-04
2021-04-09 02:00:00,4.2,0,0.4,2021-04
2021-04-09 03:00:00,4.2,0,0.3,2021-04
2021-04-09 04:00:00,4.2,0,0.3,2021-04
2021-04-09 05:00:00,4.2,18,0.4,2021-04
2021-04-09 06:00:00,4.3,105,1.5,2021-04
2021-04-09 07:00:00,4.5,238,3.5,2021-04
2021-04-09 08:00:00,4.8,355,5.6,2021-04
2021-04-09 09:00:00,5.1,493,7.6,2021-04
2021-04-09 10:00:00,5.5,565,9.3,2021-04
2021-04-09 11:00:00,5.8,558,10.5,2021-04
2021-04-09 12:00:00,5.9,537,11.3,2021-04
2021-04-09 13:00:00,5.9,458,11.8,2021-04
2021-04-09 14:00:00,5.8,369,12.1,2021-04
2021-04-09 15:00:00,5.5,275,12.2,2021-04
2021-04-09 16:00:00,5.1,173,11.9,2021-04
2021-04-09 17:00:00,4.4,79,11.3,2021-04
2021-04-09 18:00:00,3.4,13,9.9,2021-04
2021-04-09 19:00:00,2.8,0,8.2,2021-04
2021-04-09 20:00:00,2.6,0,7.3,2021-04
2021-04-09 21:00:00,2.6,0,6.5,2021-04
2021-04-09 22:00:00,2.5,0,5.9,2021-04
2021-04-09 23:00:00,2.5,0,5.6,2021-04
2021-04-10 00:00:00,2.5,0,5.4,2021-04
2021-04-10 01:00:00,2.5,0,5.2,2021-04
2021-04-10 02:00:00,2.6,0,5.2,2021-04
2021-04-10 03:00:00,2.6,0,5.2,2021-04
2021-04-10 04:00:00,2.7,0,5.1,2021-04
2021-04-10 05:00:00,2.7,8,5.1,2021-04
2021-04-10 06:00:00,2.7,56,5.4,2021-04
2021-04-10 07:00:00,2.6,132,6.2,2021-04
2021-04-10 08:00:00,2.9,215,7.0,2021-04
2021-04-10 09:00:00,3.1,283,7.6,2021-04
2021-04-10 10:00:00,3.0,338,8.3,2021-04
2021-04-10 11:00:00,3.0,387,8.9,2021-04
2021-04-10 12:00:00,3.0,380,9.4,2021-04
2021-04-10 13:00:00,3.0,379,9.8,2021-04
2021-04-10 14:00:00,3.1,320,10.1,2021-04
2021-04-10 15:00:00,3.1,247,10.3,2021-04
2021-04-10 16:00:00,3.1,163,10.2,2021-04
2021-04-10 17:00:00,3.2,68,9.8,2021-04
2021-04-10 18:00:00,3.1,11,9.0,2021-04
2021-04-10 19:00:00,3.2,0,8.3,2021-04
2021-04-10 20:00:00,3.3,0,7.9,2021-04
2021-04-10 21:00:00,3.4,0,7.7,2021-04
2021-04-10 22:00:00,3.5,0,7.5,2021-04
2021-04-10 23:00:00,3.6,0,7.3,2021-04
2021-04-11 00:00:00,3.6,0,7.1,2021-04
2021-04-11 01:00:00,3.7,0,7.0,2021-04
2021-04-11 02:00:00,3.7,0,6.8,2021-04
2021-04-11 03:00:00,3.8,0,6.7,2021-04
2021-04-11 04:00:00,3.8,0,6.6,2021-04
2021-04-11 05:00:00,3.6,10,6.5,2021-04
2021-04-11 06:00:00,3.6,66,7.0,2021-04
2021-04-11 07:00:00,3.6,175,8.4,2021-04
2021-04-11 08:00:00,3.8,290,9.9,2021-04
2021-04-11 09:00:00,4.0,390,11.2,2021-04
2021-04-11 10:00:00,4.2,448,12.0,2021-04
2021-04-11 11:00:00,4.3,484,12.6,2021-04
2021-04-11 12:00:00,4.4,462,12.9,2021-04
2021-04-11 13:00:00,4.6,377,12.8,2021-04
2021-04-11 14:00:00,4.6,344,12.5,2021-04
2021-04-11 15:00:00,4.7,240,11.8,2021-04
2021-04-11 16:00:00,4.7,148,10.8,2021-04
2021-04-11 17:00:00,4.6,71,9.6,2021-04
2021-04-11 18:00:00,4.5,10,8.2,2021-04
2021-04-11 19:00:00,4.5,0,6.9,2021-04
2021-04-11 20:00:00,4.6,0,6.0,2021-04
2021-04-11 21:00:00,4.5,0,5.2,2021-04
2021-04-11 22:00:00,4.4,0,4.6,2021-04
2021-04-11 23:00:00,4.3,0,4.1,2021-04
2021-04-12 00:00:00,4.2,0,3.5,2021-04
2021-04-12 01:00:00,4.1,0,3.0,2021-04
2021-04-12 02:00:00,4.0,0,2.6,2021-04
2021-04-12 03:00:00,3.9,0,2.2,2021-04
2021-04-12 04:00:00,3.9,0,1.9,2021-04
2021-04-12 05:00:00,3.7,12,1.6,2021-04
2021-04-12 06:00:00,3.7,55,1.7,2021-04
2021-04-12 07:00:00,3.8,134,2.2,2021-04
2021-04-12 08:00:00,4.1,207,2.7,2021-04
2021-04-12 09:00:00,4.3,283,3.2,2021-04
2021-04-12 10:00:00,4.3,323,3.7,2021-04
2021-04-12 11:00:00,4.4,362,4.2,2021-04
2021-04-12 12:00:00,4.4,402,4.6,2021-04
2021-04-12 13:00:00,4.4,371,4.9,2021-04
2021-04-12 14:00:00,4.5,338,5.0,2021-04
2021-04-12 15:00:00,4.5,264,5.1,2021-04
2021-04-12 16:00:00,4.3,171,4.9,2021-04
2021-04-12 17:00:00,4.0,94,4.5,2021-04
2021-04-12 18:00:00,3.4,19,3.5,2021-04
2021-04-12 19:00:00,2.9,0,2.3,2021-04
2021-04-12 20:00:00,2.8,0,1.6,2021-04
2021-04-12 21:00:00,2.7,0,1.0,2021-04
2021-04-12 22:00:00,2.7,0,0.6,2021-04
2021-04-12 23:00:00,2.7,0,0.3,2021-04
2021-04-13 00:00:00,2.7,0,0.0,2021-04
2021-04-13 01:00:00,2.7,0,-0.3,2021-04
2021-04-13 02:00:00,2.8,0,-0.5,2021-04
2021-04-13 03:00:00,2.7,0,-0.7,2021-04
2021-04-13 04:00:00,2.8,0,-0.9,2021-04
2021-04-13 05:00:00,2.8,17,-0.9,2021-04
2021-04-13 06:00:00,2.8,104,0.0,2021-04
2021-04-13 07:00:00,3.2,235,1.5,2021-04
2021-04-13 08:00:00,3.7,374,2.9,2021-04
2021-04-13 09:00:00,4.2,453,4.0,2021-04
2021-04-13 10:00:00,4.6,480,4.7,2021-04
2021-04-13 11:00:00,4.7,528,5.3,2021-04
2021-04-13 12:00:00,4.8,519,5.7,2021-04
2021-04-13 13:00:00,4.8,509,6.0,2021-04
2021-04-13 14:00:00,4.9,439,6.2,2021-04
2021-04-13 15:00:00,4.9,335,6.2,2021-04
2021-04-13 16:00:00,4.8,213,5.9,2021-04
2021-04-13 17:00:00,4.5,119,5.4,2021-04
2021-04-13 18:00:00,4.0,25,4.4,2021-04
2021-04-13 19:00:00,3.3,0,3.0,2021-04
2021-04-13 20:00:00,3.0,0,2.1,2021-04
2021-04-13 21:00:00,2.8,0,1.4,2021-04
2021-04-13 22:00:00,2.7,0,0.8,2021-04
2021-04-13 23:00:00,2.6,0,0.2,2021-04
2021-04-14 00:00:00,2.6,0,-0.2,2021-04
2021-04-14 01:00:00,2.6,0,-0.6,2021-04
2021-04-14 02:00:00,2.5,0,-1.0,2021-04
2021-04-14 03:00:00,2.5,0,-1.3,2021-04
2021-04-14 04:00:00,2.4,0,-1.5,2021-04
2021-04-14 05:00:00,2.4,23,-1.5,2021-04
2021-04-14 06:00:00,2.4,125,-0.2,2021-04
2021-04-14 07:00:00,2.7,274,1.7,2021-04
2021-04-14 08:00:00,3.2,389,3.4,2021-04
2021-04-14 09:00:00,3.5,473,4.3,2021-04
2021-04-14 10:00:00,3.8,486,4.9,2021-04
2021-04-14 11:00:00,3.9,491,5.2,2021-04
2021-04-14 12:00:00,4.0,553,5.5,2021-04
2021-04-14 13:00:00,4.1,526,5.7,2021-04
2021-04-14 14:00:00,4.1,437,5.9,2021-04
2021-04-14 15:00:00,4.0,335,5.7,2021-04
2021-04-14 16:00:00,3.8,239,5.5,2021-04
2021-04-14 17:00:00,3.7,123,5.0,2021-04
2021-04-14 18:00:00,3.2,27,3.9,2021-04
2021-04-14 19:00:00,2.6,0,2.6,2021-04
2021-04-14 20:00:00,2.3,0,1.7,2021-04
2021-04-14 21:00:00,2.1,0,1.1,2021-04
2021-04-14 22:00:00,2.0,0,0.5,2021-04
2021-04-14 23:00:00,2.1,0,0.0,2021-04
2021-04-15 00:00:00,2.0,0,-0.4,2021-04
2021-04-15 01:00:00,2.0,0,-0.7,2021-04
2021-04-15 02:00:00,1.9,0,-1.1,2021-04
2021-04-15 03:00:00,2.0,0,-1.3,2021-04
2021-04-15 04:00:00,2.0,0,-1.5,2021-04
2021-04-15 05:00:00,2.0,24,-1.5,2021-04
2021-04-15 06:00:00,2.1,126,-0.3,2021-04
2021-04-15 07:00:00,2.3,259,1.7,2021-04
2021-04-15 08:00:00,2.8,387,3.5,2021-04
2021-04-15 09:00:00,3.4,468,4.7,2021-04
2021-04-15 10:00:00,3.9,483,5.5,2021-04
2021-04-15 11:00:00,4.2,472,5.9,2021-04
2021-04-15 12:00:00,4.5,463,6.2,2021-04
2021-04-15 13:00:00,4.5,449,6.4,2021-04
2021-04-15 14:00:00,4.7,345,6.5,2021-04
2021-04-15 15:00:00,4.6,273,6.4,2021-04
2021-04-15 16:00:00,4.6,191,6.0,2021-04
2021-04-15 17:00:00,4.4,104,5.5,2021-04
2021-04-15 18:00:00,4.0,21,4.6,2021-04
2021-04-15 19:00:00,3.4,0,3.6,2021-04
2021-04-15 20:00:00,3.1,0,2.7,2021-04
2021-04-15 21:00:00,3.0,0,2.2,2021-04
2021-04-15 22:00:00,2.9,0,1.8,2021-04
2021-04-15 23:00:00,2.8,0,1.4,2021-04
2021-04-16 00:00:00,2.8,0,1.1,2021-04
2021-04-16 01:00:00,2.8,0,1.0,2021-04
2021-04-16 02:00:00,2.8,0,0.8,2021-04
2021-04-16 03:00:00,2.7,0,0.7,2021-04
2021-04-16 04:00:00,2.8,0,0.5,2021-04
2021-04-16 05:00:00,2.8,21,0.5,2021-04
2021-04-16 06:00:00,2.9,111,1.4,2021-04
2021-04-16 07:00:00,3.3,233,2.7,2021-04
2021-04-16 08:00:00,3.8,352,3.8,2021-04
2021-04-16 09:00:00,4.1,413,4.8,2021-04
2021-04-16 10:00:00,4.3,436,5.6,2021-04
2021-04-16 11:00:00,4.3,476,6.2,2021-04
2021-04-16 12:00:00,4.3,450,6.7,2021-04
2021-04-16 13:00:00,4.2,437,7.1,2021-04
2021-04-16 14:00:00,4.2,352,7.4,2021-04
2021-04-16 15:00:00,4.2,274,7.4,2021-04
2021-04-16 16:00:00,4.2,195,7.3,2021-04
2021-04-16 17:00:00,4.1,101,6.9,2021-04
2021-04-16 18:00:00,3.7,22,6.2,2021-04
2021-04-16 19:00:00,3.2,0,5.3,2021-04
2021-04-16 20:00:00,2.9,0,4.5,2021-04
2021-04-16 21:00:00,2.7,0,3.9,2021-04
2021-04-16 22:00:00,2.5,0,3.5,2021-04
2021-04-16 23:00:00,2.4,0,3.0,2021-04
2021-04-17 00:00:00,2.4,0,2.7,2021-04
2021-04-17 01:00:00,2.4,0,2.3,2021-04
2021-04-17 02:00:00,2.4,0,2.0,2021-04
2021-04-17 03:00:00,2.5,0,1.8,2021-04
2021-04-17 04:00:00,2.5,0,1.6,2021-04
2021-04-17 05:00:00,2.5,19,1.6,2021-04
2021-04-17 06:00:00,2.6,86,2.5,2021-04
2021-04-17 07:00:00,2.8,182,3.8,2021-04
2021-04-17 08:00:00,3.2,300,5.1,2021-04
2021-04-17 09:00:00,3.6,367,6.1,2021-04
2021-04-17 10:00:00,3.9,454,7.0,2021-04
2021-04-17 11:00:00,4.0,450,7.6,2021-04
2021-04-17 12:00:00,4.0,437,8.0,2021-04
2021-04-17 13:00:00,3.9,401,8.4,2021-04
2021-04-17 14:00:00,3.8,348,8.6,2021-04
2021-04-17 15:00:00,3.8,258,8.5,2021-04
2021-04-17 16:00:00,3.7,151,8.4,2021-04
2021-04-17 17:00:00,3.5,75,8.0,2021-04
2021-04-17 18:00:00,3.1,17,7.3,2021-04
2021-04-17 19:00:00,2.7,0,6.5,2021-04
2021-04-17 20:00:00,2.4,0,6.0,2021-04
2021-04-17 21:00:00,2.3,0,5.6,2021-04
2021-04-17 22:00:00,2.2,0,5.2,2021-04
2021-04-17 23:00:00,2.2,0,4.9,2021-04
2021-04-18 00:00:00,2.1,0,4.6,2021-04
2021-04-18 01:00:00,2.0,0,4.3,2021-04
2021-04-18 02:00:00,2.0,0,4.1,2021-04
2021-04-18 03:00:00,2.0,0,4.0,2021-04
2021-04-18 04:00:00,1.9,0,3.9,2021-04
2021-04-18 05:00:00,1.9,22,3.9,2021-04
2021-04-18 06:00:00,2.0,86,4.5,2021-04
2021-04-18 07:00:00,2.1,185,5.3,2021-04
2021-04-18 08:00:00,2.3,256,6.2,2021-04
2021-04-18 09:00:00,2.4,334,7.0,2021-04
2021-04-18 10:00:00,2.5,377,7.8,2021-04
2021-04-18 11:00:00,2.7,401,8.5,2021-04
2021-04-18 12:00:00,2.9,383,9.1,2021-04
2021-04-18 13:00:00,2.9,321,9.5,2021-04
2021-04-18 14:00:00,2.9,264,9.7,2021-04
2021-04-18 15:00:00,2.9,199,9.7,2021-04
2021-04-18 16:00:00,2.9,128,9.5,2021-04
2021-04-18 17:00:00,2.7,67,9.1,2021-04
2021-04-18 18:00:00,2.4,17,8.4,2021-04
2021-04-18 19:00:00,2.2,0,7.5,2021-04
2021-04-18 20:00:00,1.9,0,6.9,2021-04
2021-04-18 21:00:00,1.9,0,6.4,2021-04
2021-04-18 22:00:00,1.9,0,6.1,2021-04
2021-04-18 23:00:00,1.8,0,5.8,2021-04
2021-04-19 00:00:00,1.8,0,5.5,2021-04
2021-04-19 01:00:00,1.8,0,5.2,2021-04
2021-04-19 02:00:00,1.8,0,4.9,2021-04
2021-04-19 03:00:00,1.8,0,4.7,2021-04
2021-04-19 04:00:00,1.8,0,4.6,2021-04
2021-04-19 05:00:00,1.9,21,4.6,2021-04
2021-04-19 06:00:00,1.9,89,5.1,2021-04
2021-04-19 07:00:00,2.1,167,6.0,2021-04
2021-04-19 08:00:00,2.2,248,6.9,2021-04
2021-04-19 09:00:00,2.3,323,7.9,2021-04
2021-04-19 10:00:00,2.5,403,8.8,2021-04
2021-04-19 11:00:00,2.6,427,9.6,2021-04
2021-04-19 12:00:00,2.8,484,10.3,2021-04
2021-04-19 13:00:00,2.9,498,10.8,2021-04
2021-04-19 14:00:00,3.0,415,11.2,2021-04
2021-04-19 15:00:00,3.1,342,11.3,2021-04
2021-04-19 16:00:00,3.1,230,11.2,2021-04
2021-04-19 17:00:00,3.0,120,10.7,2021-04
2021-04-19 18:00:00,2.8,29,9.6,2021-04
2021-04-19 19:00:00,2.3,0,8.1,2021-04
2021-04-19 20:00:00,2.1,0,7.1,2021-04
2021-04-19 21:00:00,2.0,0,6.3,2021-04
2021-04-19 22:00:00,2.0,0,5.7,2021-04
2021-04-19 23:00:00,1.9,0,5.2,2021-04
2021-04-20 00:00:00,1.9,0,4.7,2021-04
2021-04-20 01:00:00,1.8,0,4.2,2021-04
2021-04-20 02:00:00,1.8,0,3.8,2021-04
2021-04-20 03:00:00,1.7,0,3.5,2021-04
2021-04-20 04:00:00,1.7,1,3.2,2021-04
2021-04-20 05:00:00,1.7,36,3.2,2021-04
2021-04-20 06:00:00,1.7,143,4.6,2021-04
2021-04-20 07:00:00,1.8,272,6.7,2021-04
2021-04-20 08:00:00,1.9,405,8.6,2021-04
2021-04-20 09:00:00,2.0,524,10.3,2021-04
2021-04-20 10:00:00,2.2,632,11.7,2021-04
2021-04-20 11:00:00,2.4,673,12.8,2021-04
2021-04-20 12:00:00,2.5,641,13.5,2021-04
2021-04-20 13:00:00,2.6,631,14.0,2021-04
2021-04-20 14:00:00,2.8,545,14.2,2021-04
2021-04-20 15:00:00,2.9,440,14.3,2021-04
2021-04-20 16:00:00,2.9,285,14.0,2021-04
2021-04-20 17:00:00,2.8,145,13.3,2021-04
2021-04-20 18:00:00,2.6,38,11.9,2021-04
2021-04-20 19:00:00,2.2,0,9.8,2021-04
2021-04-20 20:00:00,2.0,0,8.4,2021-04
2021-04-20 21:00:00,1.9,0,7.3,2021-04
2021-04-20 22:00:00,1.8,0,6.4,2021-04
2021-04-20 23:00:00,1.7,0,5.6,2021-04
2021-04-21 00:00:00,1.7,0,5.0,2021-04
2021-04-21 01:00:00,1.7,0,4.3,2021-04
2021-04-21 02:00:00,1.7,0,3.8,2021-04
2021-04-21 03:00:00,1.8,0,3.4,2021-04
2021-04-21 04:00:00,1.8,2,3.0,2021-04
2021-04-21 05:00:00,1.9,47,3.1,2021-04
2021-04-21 06:00:00,2.0,171,5.2,2021-04
2021-04-21 07:00:00,2.2,321,8.0,2021-04
2021-04-21 08:00:00,2.6,480,10.4,2021-04
2021-04-21 09:00:00,3.0,601,12.1,2021-04
2021-04-21 10:00:00,3.4,681,13.3,2021-04
2021-04-21 11:00:00,3.9,673,13.8,2021-04
2021-04-21 12:00:00,4.3,657,14.1,2021-04
2021-04-21 13:00:00,4.6,587,14.2,2021-04
